X,Y,Name,description,Sample_ID_new,DNA_ID_GenBank_NO,chemotype,lineage,Phenotype,Country,GPS_coordinates,Haplotype_number,LatDeg,LongDeg,Lat,Long,Acc_No_1,Acc_No_2
20.133333,49.166667,T. vermicularis,"Sample ID new: Poland_TatraMt_306<br>DNA ID/GenBank NO: 306<br>chemotype: UV-<br>lineage: lineage B<br>Phenotype: cylindrical, UV-<br>Country: Poland<br>GPS coordinates:  49.1666670°, 020.1333330°<br>Haplotype number: H8",Poland_TatraMt_306,306,UV-,lineage B,"cylindrical, UV-",Poland," 49.1666670°, 020.1333330°",H8,49.166667,20.133333,49.166667,20.133333,KY559160,
-23.3585778,65.5048167,T. vermicularis v. subuliformis,"Sample ID new: Iceland_Vadalfjol_105<br>DNA ID/GenBank NO: 105<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Iceland<br>GPS coordinates:  65.5048167°, -023.3585778°<br>Haplotype number: H1",Iceland_Vadalfjol_105,105,UV+,lineage C,"cylindrical, UV+",Iceland," 65.5048167°, -023.3585778°",H1,65.5048167,-23.3585778,65.5048167,-23.3585778,KY559129,
16.4159778,56.2683111,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Öland_164<br>DNA ID/GenBank NO: 164<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  56.2683111°, 016.4159778°<br>Haplotype number: H1",Sweden_Öland_164,164,UV+,lineage C,"cylindrical, UV+",Sweden," 56.2683111°, 016.4159778°",H1,56.2683111,16.4159778,56.2683111,16.4159778,KY559222,
-77.4165278,-9.3891389,T. vermicularis,"Sample ID new: Peru_Langoni_497<br>DNA ID/GenBank NO: 497<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -09.3891389°, -077.4165278°<br>Haplotype number: H1",Peru_Langoni_497,497,UV-,lineage C,"cylindrical, UV-",Peru," -09.3891389°, -077.4165278°",H1,-9.3891389,-77.4165278,-9.3891389,-77.4165278,,
-77.4165278,-9.3891389,T. vermicularis,"Sample ID new: Peru_Langoni_500<br>DNA ID/GenBank NO: 500<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -09.3891389°, -077.4165278°<br>Haplotype number: H1",Peru_Langoni_500,500,UV-,lineage C,"cylindrical, UV-",Peru," -09.3891389°, -077.4165278°",H1,-9.3891389,-77.4165278,-9.3891389,-77.4165278,,
-77.4165278,-9.3891389,T. vermicularis,"Sample ID new: Peru_Langoni_501<br>DNA ID/GenBank NO: 501<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -09.3891389°, -077.4165278°<br>Haplotype number: H1",Peru_Langoni_501,501,UV-,lineage C,"cylindrical, UV-",Peru," -09.3891389°, -077.4165278°",H1,-9.3891389,-77.4165278,-9.3891389,-77.4165278,,
22.922519,45.380306,T. vermicularis v. subuliformis,"Sample ID new: Romania_RetezatMt_435<br>DNA ID/GenBank NO: 435<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Romania<br>GPS coordinates: 45.3803060°, 022.9225190°<br>Haplotype number: H1",Romania_RetezatMt_435,435,UV+,lineage C,"cylindrical, UV+",Romania,"45.3803060°, 022.9225190°",H1,45.380306,22.922519,45.380306,22.922519,,
41.6908333,43.4469444,T. vermicularis v. subuliformis,"Sample ID new: Russia_ MalayaKhatiparaMt_327<br>DNA ID/GenBank NO: 327<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Russia<br>GPS coordinates:  43.4469444°, 041.6908333°<br>Haplotype number: H6",Russia_ MalayaKhatiparaMt_327,327,UV+,lineage C,"cylindrical, UV+",Russia," 43.4469444°, 041.6908333°",H6,43.4469444,41.6908333,43.4469444,41.6908333,KY559112,
41.6908333,43.4469444,T. vermicularis v. subuliformis,"Sample ID new: Russia_ MalayaKhatiparaMt_328<br>DNA ID/GenBank NO: 328<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Russia<br>GPS coordinates:  43.4469444°, 041.6908333°<br>Haplotype number: H6",Russia_ MalayaKhatiparaMt_328,328,UV+,lineage C,"cylindrical, UV+",Russia," 43.4469444°, 041.6908333°",H6,43.4469444,41.6908333,43.4469444,41.6908333,KY559113,
-51.0961778,69.2041639,T. vermicularis v. subuliformis,"Sample ID new: Greenland_Ilulissat_252<br>DNA ID/GenBank NO: 252<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Greenland<br>GPS coordinates:  69.2041639°, -051.0961778°<br>Haplotype number: H1",Greenland_Ilulissat_252,252,UV+,lineage C,"cylindrical, UV+",Greenland," 69.2041639°, -051.0961778°",H1,69.2041639,-51.0961778,69.2041639,-51.0961778,KY559144,
7.5036944,60.6052222,T. vermicularis v. subuliformis,"Sample ID new: Norway_Hordaland_295<br>DNA ID/GenBank NO: 295<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Norway<br>GPS coordinates:  60.6052222°, 007.5036944°<br>Haplotype number: H1",Norway_Hordaland_295,295,UV+,lineage C,"cylindrical, UV+",Norway," 60.6052222°, 007.5036944°",H1,60.6052222,7.5036944,60.6052222,7.5036944,KY559173,
16.4838778,56.5346361,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Öland_189<br>DNA ID/GenBank NO: 189<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates: 56.5346361°, 016.4838778°<br>Haplotype number: H1",Sweden_Öland_189,189,UV+,lineage C,"cylindrical, UV+",Sweden,"56.5346361°, 016.4838778°",H1,56.5346361,16.4838778,56.5346361,16.4838778,KY559223,
-77.5530833,-9.1226833,"flat, UV-","Sample ID new: Peru_QuebradaMatara_502<br>DNA ID/GenBank NO: 502<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: flat, UV-<br>Country: Peru<br>GPS coordinates:  -09.1226833°, -077.5530833°<br>Haplotype number: H1",Peru_QuebradaMatara_502,502,UV-,lineage C,"flat, UV-",Peru," -09.1226833°, -077.5530833°",H1,-9.1226833,-77.5530833,-9.1226833,-77.5530833,,
-77.5530833,-9.1226833,T. vermicularis,"Sample ID new: Peru_QuebradaMatara_504<br>DNA ID/GenBank NO: 504<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -09.1226833°, -077.5530833°<br>Haplotype number: H1",Peru_QuebradaMatara_504,504,UV-,lineage C,"cylindrical, UV-",Peru," -09.1226833°, -077.5530833°",H1,-9.1226833,-77.5530833,-9.1226833,-77.5530833,,
-77.5530833,-9.1226833,T. vermicularis,"Sample ID new: Peru_QuebradaMatara_505<br>DNA ID/GenBank NO: 505<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -09.1226833°, -077.5530833°<br>Haplotype number: H1",Peru_QuebradaMatara_505,505,UV-,lineage C,"cylindrical, UV-",Peru," -09.1226833°, -077.5530833°",H1,-9.1226833,-77.5530833,-9.1226833,-77.5530833,,
22.873014,45.366928,T. vermicularis v. subuliformis,"Sample ID new: Romania_RetezatMt_449<br>DNA ID/GenBank NO: 449<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Romania<br>GPS coordinates: 45.3669280°, 022.8730140°<br>Haplotype number: H1",Romania_RetezatMt_449,449,UV+,lineage C,"cylindrical, UV+",Romania,"45.3669280°, 022.8730140°",H1,45.366928,22.873014,45.366928,22.873014,,
-155.6858889,66.9205444,T. vermicularis,"Sample ID new: USA_Selby_210.1<br>DNA ID/GenBank NO: 210.1<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: U.S.A.<br>GPS coordinates: 66.9205444°, -155.6858889°<br>Haplotype number: H1",USA_Selby_210.1,210.1,UV-,lineage C,"cylindrical, UV-",U.S.A.,"66.9205444°, -155.6858889°",H1,66.9205444,-155.6858889,66.9205444,-155.6858889,KY559192,
-155.6858889,66.9205444,T. vermicularis v. subuliformis,"Sample ID new: USA_Selby_210.2<br>DNA ID/GenBank NO: 210.2<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: U.S.A.<br>GPS coordinates: 66.9205444°, -155.6858889°<br>Haplotype number: H1",USA_Selby_210.2,210.2,UV+,lineage C,"cylindrical, UV+",U.S.A.,"66.9205444°, -155.6858889°",H1,66.9205444,-155.6858889,66.9205444,-155.6858889,KY559134,
5.9322556,61.8083389,T. vermicularis v. subuliformis,"Sample ID new: Norway_SognOgFjordane_296<br>DNA ID/GenBank NO: 296<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Norway<br>GPS coordinates:  61.8083389°, 005.9322556°<br>Haplotype number: H1",Norway_SognOgFjordane_296,296,UV+,lineage C,"cylindrical, UV+",Norway," 61.8083389°, 005.9322556°",H1,61.8083389,5.9322556,61.8083389,5.9322556,KY559155,
-77.5208056,-8.8846667,T. vermicularis,"Sample ID new: Peru_Tupatupa_507<br>DNA ID/GenBank NO: 507<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -08.8846667°, -077.5208056°<br>Haplotype number: H1",Peru_Tupatupa_507,507,UV-,lineage C,"cylindrical, UV-",Peru," -08.8846667°, -077.5208056°",H1,-8.8846667,-77.5208056,-8.8846667,-77.5208056,,
-77.5208056,-8.8846667,T. vermicularis,"Sample ID new: Peru_Tupatupa_508<br>DNA ID/GenBank NO: 508<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -08.8846667°, -077.5208056°<br>Haplotype number: H1",Peru_Tupatupa_508,508,UV-,lineage C,"cylindrical, UV-",Peru," -08.8846667°, -077.5208056°",H1,-8.8846667,-77.5208056,-8.8846667,-77.5208056,,
-77.5208056,-8.8846667,T. vermicularis,"Sample ID new: Peru_Tupatupa_511<br>DNA ID/GenBank NO: 511<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -08.8846667°, -077.5208056°<br>Haplotype number: H1",Peru_Tupatupa_511,511,UV-,lineage C,"cylindrical, UV-",Peru," -08.8846667°, -077.5208056°",H1,-8.8846667,-77.5208056,-8.8846667,-77.5208056,,
22.852811,45.354675,T. vermicularis,"Sample ID new: Romania_RetezatMt_463<br>DNA ID/GenBank NO: 463<br>chemotype: UV-<br>lineage: lineage B<br>Phenotype: cylindrical, UV-<br>Country: Romania<br>GPS coordinates:  45.3546750°, 022.8528110°<br>Haplotype number: H8",Romania_RetezatMt_463,463,UV-,lineage B,"cylindrical, UV-",Romania," 45.3546750°, 022.8528110°",H8,45.354675,22.852811,45.354675,22.852811,,
94.1166667,52.8166667,T. vermicularis v. subuliformis,"Sample ID new: Russia_SayanMt_326<br>DNA ID/GenBank NO: 326<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Russia<br>GPS coordinates:  52.8166667°, 094.1166667°<br>Haplotype number: H1",Russia_SayanMt_326,326,UV+,lineage C,"cylindrical, UV+",Russia," 52.8166667°, 094.1166667°",H1,52.8166667,94.1166667,52.8166667,94.1166667,KY559111,
-149.6771667,61.0978333,T. vermicularis v. subuliformis,"Sample ID new: USA_Chugarch_JQ409342<br>DNA ID/GenBank NO: JQ409342<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: U.S.A.<br>GPS coordinates: 61.0978333°, -149.6771667°<br>Haplotype number: H1",USA_Chugarch_JQ409342,JQ409342,UV+,lineage C,"cylindrical, UV+",U.S.A.,"61.0978333°, -149.6771667°",H1,61.0978333,-149.6771667,61.0978333,-149.6771667,,
-149.6771667,61.0978333,T. vermicularis,"Sample ID new: USA_Chugarch_JQ409344<br>DNA ID/GenBank NO: JQ409344<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: U.S.A.<br>GPS coordinates: 61.0978333°, -149.6771667°<br>Haplotype number: H1",USA_Chugarch_JQ409344,JQ409344,UV-,lineage C,"cylindrical, UV-",U.S.A.,"61.0978333°, -149.6771667°",H1,61.0978333,-149.6771667,61.0978333,-149.6771667,,
-151.1888833,59.4265333,T. vermicularis,"Sample ID new: USA_Kinnikinnik_JQ409345<br>DNA ID/GenBank NO: JQ409345<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: U.S.A.<br>GPS coordinates: 59.4265333°, -151.1888833°<br>Haplotype number: H1",USA_Kinnikinnik_JQ409345,JQ409345,UV-,lineage C,"cylindrical, UV-",U.S.A.,"59.4265333°, -151.1888833°",H1,59.4265333,-151.1888833,59.4265333,-151.1888833,,
-151.1888833,59.4265333,T. vermicularis v. subuliformis,"Sample ID new: USA_Kinnikinnik_JQ409347<br>DNA ID/GenBank NO: JQ409347<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: U.S.A.<br>GPS coordinates: 59.4265333°, -151.1888833°<br>Haplotype number: H1",USA_Kinnikinnik_JQ409347,JQ409347,UV+,lineage C,"cylindrical, UV+",U.S.A.,"59.4265333°, -151.1888833°",H1,59.4265333,-151.1888833,59.4265333,-151.1888833,,
177.53985,51.9783833,T. vermicularis v. subuliformis,"Sample ID new: USA_Aleutian_EU714413<br>DNA ID/GenBank NO: EU714413<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: U.S.A.<br>GPS coordinates:  51.9783833°,  177.5398500°<br>Haplotype number: H1",USA_Aleutian_EU714413,EU714413,UV+,lineage C,"cylindrical, UV+",U.S.A.," 51.9783833°,  177.5398500°",H1,51.9783833,177.53985,51.9783833,177.53985,,
177.53985,51.9783833,T. vermicularis,"Sample ID new: USA_Aleutian_EU714414<br>DNA ID/GenBank NO: EU714414<br>chemotype: UV-<br>lineage: T. vermicularis<br>Phenotype: cylindrical, UV-<br>Country: U.S.A.<br>GPS coordinates:  51.9783833°,  177.5398500°<br>Haplotype number: H1",USA_Aleutian_EU714414,EU714414,UV-,T. vermicularis,"cylindrical, UV-",U.S.A.," 51.9783833°,  177.5398500°",H1,51.9783833,177.53985,51.9783833,177.53985,,
177.53985,51.9783833,T. vermicularis,"Sample ID new: USA_Aleutian_EU714415<br>DNA ID/GenBank NO: EU714415<br>chemotype: UV-<br>lineage: T. vermicularis<br>Phenotype: cylindrical, UV-<br>Country: U.S.A.<br>GPS coordinates:  51.9783833°,  177.5398500°<br>Haplotype number: H1",USA_Aleutian_EU714415,EU714415,UV-,T. vermicularis,"cylindrical, UV-",U.S.A.," 51.9783833°,  177.5398500°",H1,51.9783833,177.53985,51.9783833,177.53985,,
177.53985,51.9783833,T. vermicularis v. subuliformis,"Sample ID new: USA_Aleutian_EU714416<br>DNA ID/GenBank NO: EU714416<br>chemotype: UV+<br>lineage: lineage A<br>Phenotype: cylindrical, UV+<br>Country: U.S.A.<br>GPS coordinates:  51.9783833°,  177.5398500°<br>Haplotype number: H9",USA_Aleutian_EU714416,EU714416,UV+,lineage A,"cylindrical, UV+",U.S.A.," 51.9783833°,  177.5398500°",H9,51.9783833,177.53985,51.9783833,177.53985,,
177.53985,51.9783833,T. vermicularis,"Sample ID new: USA_Aleutian_EU714417<br>DNA ID/GenBank NO: EU714417<br>chemotype: UV-<br>lineage: T. vermicularis<br>Phenotype: cylindrical, UV-<br>Country: U.S.A.<br>GPS coordinates:  51.9783833°,  177.5398500°<br>Haplotype number: H1",USA_Aleutian_EU714417,EU714417,UV-,T. vermicularis,"cylindrical, UV-",U.S.A.," 51.9783833°,  177.5398500°",H1,51.9783833,177.53985,51.9783833,177.53985,,
177.53985,51.9783833,T. vermicularis v. subuliformis,"Sample ID new: USA_Aleutian_EU714418<br>DNA ID/GenBank NO: EU714418<br>chemotype: UV+<br>lineage: lineage A<br>Phenotype: cylindrical, UV+<br>Country: U.S.A.<br>GPS coordinates:  51.9783833°,  177.5398500°<br>Haplotype number: H9",USA_Aleutian_EU714418,EU714418,UV+,lineage A,"cylindrical, UV+",U.S.A.," 51.9783833°,  177.5398500°",H9,51.9783833,177.53985,51.9783833,177.53985,,
-169.1632833,52.90675,T. vermicularis,"Sample ID new: USA_Aleutian_EU714419<br>DNA ID/GenBank NO: EU714419<br>chemotype: UV-<br>lineage: T. vermicularis<br>Phenotype: cylindrical, UV-<br>Country: U.S.A.<br>GPS coordinates: 52.9067500°, -169.1632833°<br>Haplotype number: H1",USA_Aleutian_EU714419,EU714419,UV-,T. vermicularis,"cylindrical, UV-",U.S.A.,"52.9067500°, -169.1632833°",H1,52.90675,-169.1632833,52.90675,-169.1632833,,
-171.1620333,52.5639833,T. vermicularis,"Sample ID new: USA_Aleutian_EU714420<br>DNA ID/GenBank NO: EU714420<br>chemotype: UV-<br>lineage: T. vermicularis<br>Phenotype: cylindrical, UV-<br>Country: U.S.A.<br>GPS coordinates: 52.5639833°, -171.1620333°<br>Haplotype number: H1",USA_Aleutian_EU714420,EU714420,UV-,T. vermicularis,"cylindrical, UV-",U.S.A.,"52.5639833°, -171.1620333°",H1,52.5639833,-171.1620333,52.5639833,-171.1620333,,
-171.1620333,52.5639833,T. vermicularis v. subuliformis,"Sample ID new: USA_Aleutian_EU714421<br>DNA ID/GenBank NO: EU714421<br>chemotype: UV+<br>lineage: lineage A<br>Phenotype: cylindrical, UV+<br>Country: U.S.A.<br>GPS coordinates: 52.5639833°, -171.1620333°<br>Haplotype number: H1",USA_Aleutian_EU714421,EU714421,UV+,lineage A,"cylindrical, UV+",U.S.A.,"52.5639833°, -171.1620333°",H1,52.5639833,-171.1620333,52.5639833,-171.1620333,,
173.9711667,54.7421833,T. vermicularis v. subuliformis,"Sample ID new: USA_Aleutian_EU714422<br>DNA ID/GenBank NO: EU714422<br>chemotype: UV+<br>lineage: lineage A<br>Phenotype: cylindrical, UV+<br>Country: U.S.A.<br>GPS coordinates: 54.7421833°, 173.9711667°<br>Haplotype number: H9",USA_Aleutian_EU714422,EU714422,UV+,lineage A,"cylindrical, UV+",U.S.A.,"54.7421833°, 173.9711667°",H9,54.7421833,173.9711667,54.7421833,173.9711667,,
173.9711667,54.7421833,T. vermicularis v. subuliformis,"Sample ID new: USA_Aleutian_EU714423<br>DNA ID/GenBank NO: EU714423<br>chemotype: UV+<br>lineage: lineage A<br>Phenotype: cylindrical, UV+<br>Country: U.S.A.<br>GPS coordinates: 54.7421833°, 173.9711667°<br>Haplotype number: H9",USA_Aleutian_EU714423,EU714423,UV+,lineage A,"cylindrical, UV+",U.S.A.,"54.7421833°, 173.9711667°",H9,54.7421833,173.9711667,54.7421833,173.9711667,,
-166.8711,53.4516167,T. vermicularis v. subuliformis,"Sample ID new: USA_Aleutian_EU714424<br>DNA ID/GenBank NO: EU714424<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: U.S.A.<br>GPS coordinates: 53.4516167°, -166.8711000°<br>Haplotype number: H1",USA_Aleutian_EU714424,EU714424,UV+,lineage C,"cylindrical, UV+",U.S.A.,"53.4516167°, -166.8711000°",H1,53.4516167,-166.8711,53.4516167,-166.8711,,
177.6243833,51.9605667,T. vermicularis,"Sample ID new: USA_Aleutian_EU714427<br>DNA ID/GenBank NO: EU714427<br>chemotype: UV-<br>lineage: T. vermicularis<br>Phenotype: cylindrical, UV-<br>Country: U.S.A.<br>GPS coordinates: 51.9605667°, 177.6243833°<br>Haplotype number: H1",USA_Aleutian_EU714427,EU714427,UV-,T. vermicularis,"cylindrical, UV-",U.S.A.,"51.9605667°, 177.6243833°",H1,51.9605667,177.6243833,51.9605667,177.6243833,,
177.6243833,51.9605667,T. vermicularis v. subuliformis,"Sample ID new: USA_Aleutian_EU714428<br>DNA ID/GenBank NO: EU714428<br>chemotype: UV+<br>lineage: lineage A<br>Phenotype: cylindrical, UV+<br>Country: U.S.A.<br>GPS coordinates: 51.9605667°, 177.6243833°<br>Haplotype number: H9",USA_Aleutian_EU714428,EU714428,UV+,lineage A,"cylindrical, UV+",U.S.A.,"51.9605667°, 177.6243833°",H9,51.9605667,177.6243833,51.9605667,177.6243833,,
177.6243833,51.9605667,T. vermicularis,"Sample ID new: USA_Aleutian_EU714429<br>DNA ID/GenBank NO: EU714429<br>chemotype: UV-<br>lineage: T. vermicularis<br>Phenotype: cylindrical, UV-<br>Country: U.S.A.<br>GPS coordinates: 51.9605667°, 177.6243833°<br>Haplotype number: H1",USA_Aleutian_EU714429,EU714429,UV-,T. vermicularis,"cylindrical, UV-",U.S.A.,"51.9605667°, 177.6243833°",H1,51.9605667,177.6243833,51.9605667,177.6243833,,
148.3166667,-36.4,T. vermicularis,"Sample ID new: Australia_NewSouthWales_AY961602<br>DNA ID/GenBank NO: AY961602<br>chemotype: UV-<br>lineage: T. vermicularis<br>Phenotype: cylindrical, UV-<br>Country: Australia<br>GPS coordinates: -36.4000000	148.3166667<br>Haplotype number: H2",Australia_NewSouthWales_AY961602,AY961602,UV-,T. vermicularis,"cylindrical, UV-",Australia,"-36.4000000, 148.3166667",H2,-36.4,148.3166667,-36.4,148.3166667,,
148.3166667,-36.4,T. vermicularis,"Sample ID new: Australia_NewSouthWales_AY961603<br>DNA ID/GenBank NO: AY961603<br>chemotype: NA<br>lineage: T. vermicularis<br>Phenotype: cylindrical, unknown chemistry<br>Country: Australia<br>GPS coordinates: -36.4000000	148.3166667<br>Haplotype number: H2",Australia_NewSouthWales_AY961603,AY961603,NA,T. vermicularis,"cylindrical, unknown chemistry",Australia,"-36.4000000, 148.3166667",H2,-36.4,148.3166667,-36.4,148.3166667,,
-114.55,50.2416667,T. vermicularis v. subuliformis,"Sample ID new: Canada_PlateauMt_JQ409348<br>DNA ID/GenBank NO: JQ409348<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Canada<br>GPS coordinates: 50.2416667	-114.5500000<br>Haplotype number: H1",Canada_PlateauMt_JQ409348,JQ409348,UV+,lineage C,"cylindrical, UV+",Canada,"50.2416667, -114.5500000",H1,50.2416667,-114.55,50.2416667,-114.55,,
-115,50.6166667,T. vermicularis v. subuliformis,"Sample ID new: Canada_RaeMt_JQ409346<br>DNA ID/GenBank NO: JQ409346<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Canada<br>GPS coordinates: 50.6166667°, -115.0000000°<br>Haplotype number: H1",Canada_RaeMt_JQ409346,JQ409346,UV+,lineage C,"cylindrical, UV+",Canada,"50.6166667°, -115.0000000°",H1,50.6166667,-115,50.6166667,-115,,
-83.75,9.55,T. vermicularis v. subuliformis,"Sample ID new: CostaRica_SanJose_EU714434<br>DNA ID/GenBank NO: EU714434<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Costa Rica<br>GPS coordinates: 09.5500000°, -083.7500000°<br>Haplotype number: H1",CostaRica_SanJose_EU714434,EU714434,UV+,lineage C,"cylindrical, UV+",Costa Rica,"09.5500000°, -083.7500000°",H1,9.55,-83.75,9.55,-83.75,,
-83.75,9.55,T. vermicularis,"Sample ID new: CostaRica_SanJose_EU714435<br>DNA ID/GenBank NO: EU714435<br>chemotype: UV-<br>lineage: T. vermicularis<br>Phenotype: cylindrical, UV-<br>Country: Costa Rica<br>GPS coordinates: 09.5500000°,  -083.7500000°<br>Haplotype number: H1",CostaRica_SanJose_EU714435,EU714435,UV-,T. vermicularis,"cylindrical, UV-",Costa Rica,"09.5500000°, -083.7500000°",H1,9.55,-83.75,9.55,-83.75,,
18.1966,56.9396361,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Gotland_04<br>DNA ID/GenBank NO: 4<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  56.9396361°, 018.1966000°<br>Haplotype number: H1",Sweden_Gotland_04,4,UV+,lineage C,"cylindrical, UV+",Sweden," 56.9396361°, 018.1966000°",H1,56.9396361,18.1966,56.9396361,18.1966,KY559182,
18.1966,56.9396361,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Gotland_63<br>DNA ID/GenBank NO: 63<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  56.9396361°, 018.1966000°<br>Haplotype number: H1",Sweden_Gotland_63,63,UV+,lineage C,"cylindrical, UV+",Sweden," 56.9396361°, 018.1966000°",H1,56.9396361,18.1966,56.9396361,18.1966,KY559200,
18.1966,56.9396361,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Gotland_64<br>DNA ID/GenBank NO: 64<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  56.9396361°, 018.1966000°<br>Haplotype number: H1",Sweden_Gotland_64,64,UV+,lineage C,"cylindrical, UV+",Sweden," 56.9396361°, 018.1966000°",H1,56.9396361,18.1966,56.9396361,18.1966,KY559201,
18.1966,56.9396361,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Gotland_65<br>DNA ID/GenBank NO: 65<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  56.9396361°, 018.1966000°<br>Haplotype number: H1",Sweden_Gotland_65,65,UV+,lineage C,"cylindrical, UV+",Sweden," 56.9396361°, 018.1966000°",H1,56.9396361,18.1966,56.9396361,18.1966,KY559202,
18.1966,56.9396361,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Gotland_71<br>DNA ID/GenBank NO: 71<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  56.9396361°, 018.1966000°<br>Haplotype number: H1",Sweden_Gotland_71,71,UV+,lineage C,"cylindrical, UV+",Sweden," 56.9396361°, 018.1966000°",H1,56.9396361,18.1966,56.9396361,18.1966,KY559203,
18.72,68.3601167,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Abisko_226<br>DNA ID/GenBank NO: 226<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  68.3601167°, 018.7200000°<br>Haplotype number: H1",Sweden_Abisko_226,226,UV+,lineage C,"cylindrical, UV+",Sweden," 68.3601167°, 018.7200000°",H1,68.3601167,18.72,68.3601167,18.72,KY559141,
18.72,68.3601167,T. vermicularis,"Sample ID new: Sweden_Abisko_229<br>DNA ID/GenBank NO: 229<br>chemotype: UV-<br>lineage: T. vermicularis<br>Phenotype: cylindrical, UV-<br>Country: Sweden<br>GPS coordinates:  68.3601167°, 018.7200000°<br>Haplotype number: H1",Sweden_Abisko_229,229,UV-,T. vermicularis,"cylindrical, UV-",Sweden," 68.3601167°, 018.7200000°",H1,68.3601167,18.72,68.3601167,18.72,KY559220,
18.72,68.3601167,T. vermicularis,"Sample ID new: Sweden_Abisko_234<br>DNA ID/GenBank NO: 234<br>chemotype: UV-<br>lineage: T. vermicularis<br>Phenotype: cylindrical, UV-<br>Country: Sweden<br>GPS coordinates:  68.3601167°, 018.7200000°<br>Haplotype number: H1",Sweden_Abisko_234,234,UV-,T. vermicularis,"cylindrical, UV-",Sweden," 68.3601167°, 018.7200000°",H1,68.3601167,18.72,68.3601167,18.72,KY559221,
